NTierEntityFramework.T4.EntityFramework4_0,1893
NTierEntityFramework.T4.EntityFramework5_0,1920
NTierEntityFramework.T4.EntityFramework6_0,2724
NTierEntityFramework.WcfRia,1836
MDM,-1
MDMTest,-1
MDSCommonLib,44
SaharaConfig,714
SaharaSql,463
Sail.JavaScript,741
UmbracoCms.Bootstrap,291
UmbracoCms.Core-patch,-1
UmbracoCms.Core-U4-5491,490
Sailthru.Client,603
MealTracker,283
Citrix.CloudServices.Automation.Deployment.Content.huihao2,-1
UmbracoCms.Core,342547
Citrix.SDK.MobileWindowsApps,350
CitrixAPI.Sample,464
CitrixAPIAbstraction,488
CitrixMobileSDKforWindowsApps,-1
Citrus.Interactions,856
Nu.Io.Ni,2617
AMap3D,-1
AMap3D.WindowsPhone,1003
Nu.Logger,4339
Medeox.Provider.Web,2808
Nuception,606
NuCity,1117
Salesforce.SDK,-1
UmbracoCms.Scaffolding,1990
Salesforce.SDK.Core,1019
UmbracoCmsVNB,-1
UmbracoCmsVNB.Core,-1
Nudge.Tooling,22
UmbracoSocialMediaManager,-1
EventSourceSynced.EnterpriseLibrary.SemanticLogging.Service,175
nuget-powershell,1744
UmbracoTemplateEngine,57
NuGet.Analyze,1653
NuGet.Anand.Packager1,222
AmazonMarketWebServices,114
NuGet.ArtifactAccess,35
NuGet.AutoCompleteAndSpellCheckPackager,-1
NuGet.AzureWebSite,581
Amba.Report,343
CK.Stamp.Fody,704
Saltarelle.Compiler,22081
NuGet.BuildOutput,-1
NuGet.Charts,467
AMCSMobile.DataContract,200
Unagi,-1
UnagiPackage,-1
Saltarelle.NodeJS,1415
Saltarelle.Runtime,20575
cksdevserver,-1
EventStore-Init-Migrator,-1
NuGet.Core,1669945
NuGet.CrossPlatformLibrary.WP8,-1
NuGet.DataAccessClient,-1
NuGet.DotDates,143
Nuget.Downloader,5110
Sammy.js,152549
NuGet.Foundation.Diagnostics,-1
NuGet.Foundation.Diagnostics.Infrastructure,-1
NuGet.GpsPackager,47
ClassCalculatorSquareRoot,216
NuGet.InstallCommandLineExtension,3205
Underskrift.Client,1017
NuGet.Logitech_LCD,329
SampleSTS,-1
Unfold,1462
SamsFirst,-1
Sana.Commerce.BackOffice.LogViewer,4154
ClassLibrary2,575
ClassLibrary3,331
NuGet.MediaCppWrapper,126
NuGet.MiniProfiler.Integrations,-1
NuGet.mmbPackager,52
NuGet.MultiParse,277
NuGet.MVCInstallWizzard,711
NuGet.MyTest.Packager1,-1
NuGet.Package.Builder,4264
ClassPunctuation,249
NuGet.Package.ServerSide.Document,1454
Sandbox.Fody,84
nuget.package.testing,-1
ClaveOwin,241
NuGet.Packager,-1
NuGet.Packager.Configurator,-1
NuGet.Packager.DomainEventBus,-1
NuGet.Packager.EMPVortexModel,-1
NuGet.Packager.SAPNotificationPublisher,85
NuGet.Packager1,-1
NuGet.Packager123,-1
NuGet.Packager1AjTest,165
NuGet.Packager4,-1
NuGet.PackagerActivityLog,-1
NuGet.PackagerAverage,-1
NuGet.PackagerCrmSdk,1732
NuGet.PackagerFramework,-1
NuGet.PackagerMKS,-1
NuGet.PackagerPresenter,-1
NuGet.PackagerSample,38
NuGet.PackagerTest,-1
NuGet.PackagerTest2,-1
NuGet.Passworder,-1
Evolution.Developer,322
CleanCode,100
ClearScript.Installer,3697
ClearScript.Manager,2558
ClearScript.V8,28593
UnifiedFramework,511
NuGet.Quacker.Filtering,-1
NuGet.RandomGen,418
ClewareWrapper,1517
NuGet.Restore,-1
nuget.RideLib,-1
sarabhesh.packager,203
NuGet.Server,135880
Analects.Loader,-1
Analects.Versioning,-1
Ewk.NuGetPublish,702
Ewl,7350
Clicks.ESB.Guidance.AdapterProviders.Deploy,558
Clicks.ESB.Guidance.Deploy,1275
AnalyticsBrick,1144
AnalyticsBrick.Prism,-1
AnalyticsBrick.StoreApp.AppInsights,726
AnalyticsBrick.StoreApp.Google,734
AnalyticsBrick.StoreApp.MarkedUp,691
Clicks.ESB.Guidance.Orchestrations.Deploy,223
Clicks.ESB.Guidance.Resolvers.Deploy,315
Clicks.ESB.Guidance.UDDI,2460
AnalyzerDemo,78
NuGet.SimpleCQRS,-1
NuGet.SPSD,58
ExamplesFx,-1
NuGet.Tessnet2,1329
NuGet.TfsBuild,1757
NuGet.UnistrokeRecognizer.UWP,-1
NuGet.VisualStudio,50461
ExaPhaser.WebForms,1466
Andover,108
NuGet.VSIX_Install,43
NuGetCalc,250
NuGetCommands,592
NuGetContentGenerator,639
NuGetCop.MSBuild,399
NuGetCSS,-1
NuGetCSS2,-1
NuGetDebugTools,1570
NuGetDependencyManagement,112
NuGetEnablePackageRestore,39713
Excel-DNA,23745
Excel-DNA.Lib,10222
AndrewReyes.Web.Mvc.Helpers.Nifty,225
Android-ActionItemBadge,112
Android.Ui.TextDrawable,284
AndroidIconics,153
ClientSupport.ASP.Net.MVC,35
AndroidIconics_FontAwesome,181
ExcelDna.AddIn,8140
ExcelDna.Integration,8324
ExcelDnaDoc,1502
AnFake,602
nuGetImogenShared,147
NugetLib01,264
NugetMaker,463
NuGetPackageExplorer.Types,17709
NuGetPackageFolderOverride,2653
NuGetPackageProject,-1
ExcelHandler,1772
ExcelIO,2834
NugetPackagesWithFiles.dll,205
AngleOne.dk,-1
AngleOne.nugetpackage,-1
NuGetPackageUninstaller,2278
NuGetPackageUpdater,6691
CliUtility,-1
nugetpackageupdatetest,1358
SassAndCoffee.Core,56614
CLK.Web.Mvc,251
AngleWorks.dk,-1
AnglicanGeek.Crypto,1401
NuGetPowerTools,86847
NuGetPSVariables,3774
NuGetReferenceHintPathRewrite,12199
NugetServer,572
ExceptionAnalyzer,2063
Exceptionless,79480
angular-file-upload,132325
NugetToolHelper,562
NuGetUpdate,2240
Saucery2,2188
Nuget_Materialdatetimepicker,-1
Cloud17.NParametrizer,738
Saucery2Staging,195
Saucery3,2292
CloudBackup.Core.Interface.dll,-1
CloudCherry.API,774
NullCheckAnalyzer,512
NullGuard.Fody,19306
Saucy,1432
NuLog,1109
Sbatman.Serialize,1279
ScaffoldCVAW,517
ScaffR,3921
ScaffR.AngularJS,577
Scaffr.Automapper,456
ScaffR.Backend,1018
ScaffR.Bootstrap,841
ScaffR.Cassette,579
ScaffR.Chat,458
ScaffR.Core,1141
ScaffR.Dashboard.Common,492
ScaffR.Data,679
ScaffR.Data.Common,610
ScaffR.Data.EntityFramework,568
ScaffR.Deploy,454
ScaffR.Environment,450
ScaffR.IdentityModel,1812
ScaffR.Infrastructure.Common,576
ScaffR.Infrastructure.DI,576
ScaffR.Infrastructure.Eventing,476
ScaffR.Infrastructure.Pipeline,480
ScaffR.JavaScript,617
ScaffR.Less,567
ScaffR.Lists,786
ScaffR.Lists.Dropdowns,787
ScaffR.Membership,493
ScaffR.Membership.Common,475
ScaffR.Membership.Core,477
ScaffR.Membership.Mailers,478
ScaffR.Membership.Photo,477
ScaffR.Membership.Services,478
ScaffR.MVC,810
ScaffR.MVC.DataAnnotations,589
ScaffR.MVC.Normalize,525
ScaffR.MVC.Shell,523
ScaffR.MVC.WebApi,458
ScaffR.MvcMailer,1606
ScaffR.Ninject,878
ScaffR.Pack,437
ScaffR.Photos,481
ScaffR.Photos.FileSystem,483
ScaffR.Pipeline,444
ScaffR.Provider,465
ScaffR.QA,448
ScaffR.Sample,461
ScaffR.Security,800
ScaffR.Services,1034
ScaffR.Site,743
ScaffR.SiteInfo,527
ScaffR.Sitemap,997
ScaffR.Stateless,462
ScaffR.Users.Core,816
ScaffR.Users.Service,802
ScaffR.WebApi,540
scalejs,5349
scalejs.ajax-jquery,2269
scalejs.ajax-yui,-1
scalejs.autocomplete-select2,1171
scalejs.autocomplete-textext,491
scalejs.base-jquery,2179
scalejs.canvas-touch,271
scalejs.canvas,254
scalejs.date-xdate,691
scalejs.effects-jqueryui,645
scalejs.functional,2041
scalejs.grid-kendoui,-1
scalejs.grid-slick,971
scalejs.highcharts,609
scalejs.highstock,1224
scalejs.layout-cssgrid-splitter,1182
scalejs.layout-cssgrid,3851
scalejs.linq-linqjs,1024
scalejs.linq,-1
scalejs.modernui,1760
scalejs.mvvm,3760
scalejs.navigation-yui,-1
scalejs.panorama-cssgrid,471
scalejs.reactive,1343
scalejs.routing-history,-1
scalejs.routing-historyjs,1235
scalejs.signalr,508
scalejs.slider-bxslider,1362
scalejs.statechart-scion,1107
scalejs.statechart,-1
scalejs.styles-css,323
scalejs.styles-less,373
scalejs.tabs-jqueryui,342
scalejs.text-underscore,381
scalejs.tiles-cssgrid,546
scalejs.transitions,366
scalejs.treemap-jit,290
scalejs.upload-fine,308
scalejs.upload-fineuploader,389
scalejs.visualization-d3,1268
NUnit.Snippets,3289
ScaleOut.SOSS.AzureClient,-1
Scalpel.Fody,4007
NUnit3TestAdapter,113229
NUnitBenchmarker.Benchmark,2140
SCE.RDC.NuGet.TOTP,-1
SCE.SDC.NuGet.TOTP,-1
NUnitCategories.Fody,216
Exceptionless.Api,-1
Exceptionless.App,-1
Exceptionless.Console,-1
Exceptionless.Console.Signed,-1
NUnitLite,72160
NUnitLiteCF,907
NunitRunnerTask,3785
NUnitTestAdapter,1084152
NUnitTestAdapter.WithFramework,139243
Exceptionless.Mvc,56315
NuSpec,6361
Scooby.Hosts.SDK,-1
Exceptionless.Mvc.Signed,5104
Scorpio.BaseLibrary.Services,-1
Exceptionless.Nancy,5270
ScrappyDB,1320
ScreenReaderAPIWrapper,1355
ScreenSaver.Helper,125
MediaInfoDotNet,6065
ScreenScraper,-1
Screna.Bass,173
Screna.MouseKeyHook,389
Screna.NAudio,435
Screna.SharpAvi,499
scribble,1567
NWebsec.AzureStartupTasks,10078
Exceptionless.Portable,32442
MediumSdk,216
scriptcs,-1
Nx.Cloud,969
Nx.Core,7920
Medusa,91
Exceptionless.Portable.Signed,8183
Nx.EF,431
Nx.EventBroker,2858
Nx.Logging,2072
Nx.UI,5191
MefContrib,28664
Nx.Web,1581
MefContrib.MVC3,9418
Exceptionless.Signed,6145
scriptcs.MaConsoleModule,-1
Angular.Breeze.StorageWIP,7687
Angular.FluentValidation,1933
Exceptionless.Web,47670
Angular.SecureStarter,2712
Scriptinity1,1014
Scripts,533
ScriptSharp,9809
ScriptSharp.FxCop,1378
Cloudish.Agent,-1
Cloudish.Agent.x64,-1
Cloudish.Agent.x86,-1
scritpcs.SimpleModule,57
Scrypt.Net.Signed,39
Nyan.Cat,793
Menees.Analyzers,1682
Mennion.Common,1223
Mennion.Common.FullStack,1023
Exceptionless.Web.Signed,5406
Unique.App.Id,619
Nyx,2071
CloudServices.Identity.Membership,-1
CloudServices.Notifications,-1
CloudServices.Notifications.AccessControl,-1
CloudServices.Notifications.Membership,-1
CloudServices.Notifications.Sql,-1
Exceptionless.WebApi,54685
Oaf.DeploymentInfo-mvc3.0,0
Oaf.DeploymentInfo-mvc4.0,0
UniRxAnalyzer,936
UnistrokeRecognizer.UWP,48
CloudTraceListener,7785
ClrHeapAllocationAnalyzer,1061
MeridixStudioWebAPI,4450
Exceptionless.WebApi.Signed,5366
Unity,4139602
AngularJs.StarterKit.Spa,200
AngularJs.StarterKit.Spa.Secured.Client,136
AngularJs.StarterKit.Spa.Secured.Server,125
Unity.Interception,1087962
Exceptionless.Windows,43661
OASISPortalScaffolders,556
Unity.Mvc3.VB,989
Unity.WebApi.5.5,-1
Unity.WebAPI.Packager,-1
Unity.WebApi_3.5,-1
Unity3D.DLLs,5110
UnityContrib.CodeAnalysis,361
UnityDbConnection,144
UnityEngineAnalyzer,156
GTEK.Common,-1
UnityMail,140
UnityWCF,2079
MessageBus.ts,793
UniverCloud.DataTables,312
MessageGears,911
clrzmq-x64,11347
clrzmq,27966
clrzmq2-x64,1403
SEAL.DWMP,818
clrzmq2,3193
Seal.Fody,634
Clubby.DAC,132
Clubby.DAC.Global,-1
Clubby.DAC.MsSql,101
Clubby.DAC.MySql,110
Clubby.DAC.Sqlite,92
Clubby.Platform.Infrastructure,88
Clubby.Platform.Infrastructure.Web.Core,227
Clubby.Platform.Utility,186
UniversalFormsToolkit,1874
Seavin.TestPackage,611
CM.Sms.Gateway,1571
UnmanagedExports,36910
Unofficial.Chromiumfx,3127
AngularJSControllerScaffold,-1
MetaCreator,7133
Unofficial.Microsoft.SQLServer.SMO,39259
AngularJsTypeScriptBase,322
ObjectDisposed.Fody,393
SecureDefaults.AspNet,764
SecureDefaults.AspNet.Mvc,394
AnkitPackage,23437
Gu.Units.Analyzers,-1
Unsealed.Fody,155
SecureSubmit,2666
Exceptionless.Windows.Signed,3991
SecurityControllers,670
unvell.ReoGrid.dll,1669
CmtTestWebUI,-1
unvell.ReoGridWPF.dll,653
metasharp,1312
Guard,546
Exceptionless.Wpf,45382
CobaltFrame,2522
Guards,2413
Anotar.Catel.Fody,9835
UpdateControls.Snippets,965
Anotar.CommonLogging.Fody,6639
UpdatePAD,77
UpgradeMvc3ToMvc4,42729
Anotar.Custom.Fody,10481
seek-dsc-appfabric-hosting,5732
seek-dsc-database,6715
Anotar.Fody,-1
seek-dsc-harddisk,7501
seek-dsc-messagequeue,7511
seek-dsc-networking,8794
seek-dsc-nservicebus,6995
seek-dsc-software,6931
Anotar.LibLog.Fody,2578
ObservableView,609
seek-dsc-topshelf,8154
GuidEx,379
seek-dsc-webadministration,6971
MethodCache.Fody,1673
Anotar.Log4Net.Fody,19780
MethodDecorator.Fody,4347
MethodDecoratorEx.Fody,2656
MethodDecoratorExAsync.Fody,364
MethodDecoratorExtension.Fody,266
Obsolete.Fody,26014
MethodTimer.Fody,13391
Anotar.MetroLog.Fody,12099
Gulp.js,13409
Anotar.NLog.Fody,22051
SeekU,1672
Anotar.NServiceBus.Fody,2187
Anotar.Serilog.Fody,18048
SegMDL2,304
Anotar.Splat.Fody,5491
OcorolaFramework,361
Ocorolaframework,361
Selenium.EFWExtensions,2166
GxPFileBasedPlugin,-1
MetroBrowserify,61263
Selenium.Microsoft.Webdriver2,1291
Selenium.Mozilla.Firefox.Webdriver,10772
MetroFramework.Design,20931
uPS,226
Octgn.Site.Api,15766
AntaCodeCleanupCSharp,-1
AntaSonarCSharpAnalyzers,-1
Exceptionless.Wpf.Signed,4601
urbanhusky.SlowCheetah,45
uResolver,206
antix-nibbler,3123
octoengine,1339
Exceptron.AspNet,1067
Codaxy.Xsd2,3308
Antix.Html.code,2159
Antix.Security.code,247
MetroRadiance.Chrome.Externals,508
Usable.Fody,2913
AntiXSSLibrary.dll,-1
Exceptron.Mvc,645
Excess.Server,740
Selenium.WebDriver.ChromeDriver,267166
Useful.Utilities,1146
Code52.i18n.MVC3,1878
Selenium.Webdriver.Domify,6401
Code52.i18n.MVC3.Sample.Razor,1129
Code52.i18n.MVC4,5195
Code52.i18n.MVC4.Sample.Razor,2135
Code52.i18n.Tools,1270
Mexedge.VisualStudio.Modeling,392
Codeable.Foundation,1654
OctoPack,917851
CodeAssassin.ConfigTransform,14720
CodeAssassin.WixWebProjectReferences,2385
UsingsInsertor,-1
MFlow.Core,3887
CodeCarvings.Piczard.ImageUpload,3989
OctoPack.MigratorDotnet,628
OctoPackPlus.ClickOnce,128
OctoPackPlus.Core,764
OctoPackPlus.DBDeploy,520
OctoPosh,1010
Octoposh,1010
Selenium.WebDriver.IEDriver,140219
Selenium.WebDriver.IEDriver64,8601
Selenium.WebDriver.MicrosoftWebDriver,5047
Mfs.Core,51
MFUnit,1429
MFUnitTest,1771
mg-desktop-net40-x64,978
AntlrBuild,340
mg-desktop-net40-x86,994
mg-desktop-net40,-1
CodeContracts.Unofficial,-1
mg-desktop-x64,407
mg-desktop-x86,451
UtfprLibrary.Core,780
Octopus.Tfs,328
OctopusApi,-1
OctopusApi.Wrapper,490
OctopusContrib.NewRelic,1028
Selenium.YSlow,718
OctopusTools,42739
codecracker,-1
SeleniumLog,1639
miCoach.RunScoreCalculator,244
OctoSample.OrderProcessingServer,2898
OctoSample.OrderProcessingServer.csproj,342
OctoSample.PublicWeb,3078
MicroCms,1293
codecracker.CSharp,9262
codecracker.VisualBasic,2006
CodedThought.Core,-1
CodedUI.CodeFirst,4212
CodedUI.jQueryExtensions,4269
OctoWebSetup,1240
Selkie.Aco,78
Selkie.Aop,46
Selkie.Common,78
Selkie.EasyNetQ,114
Selkie.Geometry,113
Selkie.NUnit.Extensions,74
Selkie.Racetrack,138
Selkie.Services.Aco,105
Selkie.Services.Aco.Common,70
Selkie.Services.Common,75
Selkie.Services.Common.Dto,103
Selkie.Services.Lines,46
Selkie.Services.Racetracks,485
Selkie.Services.Racetracks.Common,277
Selkie.Windsor,155
Selkie.XUnit.Extensions,82
Selo.Cliente,99
AodpiPackage,-1
SemanticComparison,56932
ODataT4-CS,1160
odec.Framework,63
Microgear,173
MicroLibs.Inspection,-1
SemanticComparisonExtensions,4373
ExfSoft.EntityFramework.Extension,3228
apache-cassandra,-1
Apache.Ignite,318
UtfprLibrary.WindowsForms,774
SemanticUI.ASP.NET.MVC,1883
SemanticUISnippets,129
ApacheCassandra,452
Semba.ClickOnceAppBuilder,-1
SemDiff,184
Semiodesk.Trinity.Modelling,1144
APE.Umbraco,1504
SemVer.Git.Fody,390
Exigo.Web.KendoGrids,1901
SemVer.Svn.Fody,313
ExigoWeb.Api.WebService,-1
CodeFirstSeeder,2832
CodeFirstStoredProcs,8466
Aphid,1602
Exira.EventStore.Logger,105
Exira.EventStore.Runner,605
SenchaTouchWPdebug,-1
Exira.StaticMailer,375
Exo,683
exon3d,-1
ApiBrick.RestBase,849
ApiChange.Api,11685
CodeLess,355
ApiReview.Analyzers,-1
ApiSuiteConnector,61
Microsoft.Activities,-1
Microsoft.Activities.Extensions,65176
Microsoft.Activities.UnitTesting,39403
Microsoft.AnalyzerPowerPack,32937
Microsoft.ApiDesignGuidelines.Analyzers,19394
Microsoft.ApplicationInsights,2395351
Microsoft.ApplicationInsights.Agent_x64,-1
Microsoft.ApplicationInsights.Agent_x86,-1
Microsoft.ApplicationInsights.EntlibTraceListener,4977
Microsoft.ApplicationInsights.Log4NetAppender,94336
Microsoft.ApplicationInsights.NLogTarget,55533
SensorCoreSDK,-1
Sensors.UI,1435
SentimentAnalysis,-1
Microsoft.ApplicationInsights.Telemetry.Services,-1
Microsoft.ApplicationInsights.Telemetry.Web,-1
Microsoft.ApplicationInsights.Telemetry.WindowsPhone,-1
Microsoft.ApplicationInsights.Telemetry.WindowsStore,-1
Microsoft.ApplicationInsights.TraceListener,164922
Habanero.Candidates,-1
Habanero.Candidates.NugetPackage,-1
Microsoft.ApplicationInsights.Web,1807263
Utopiat.Produire,360
Microsoft.ApplicationInsights.WindowsApps,331930
Microsoft.ApplicationInsights.WindowsPhone,-1
Microsoft.ApplicationInsights.WindowsServer,1246193
UWaterlooApi,194
Microsoft.ApplicationInsights.WindowsStore,-1
UwpDesktop,1381
UWS,1998
OfficeDevPnPCore16,12290
V1.NET.Controllers,132
V1.NET.ServiceLibrary,132
V1.NET.Utilities,231
V1.NET.Utilities.Packager,-1
V1.NET.WebControls,551
v3-test,99
V5.WebApiProxy.CSharp,435
V8.Net.Mono,575
VA.SitefinitySTS.RelyingParty,234
OfficeDevPnPPowershellCommands15,-1
OffregLib,476
OFXParser,757
valentia,374
Validar.Fody,6277
ValueChangedGanerator,408
ValueConverters,252
OKHOSTING.Core,1419
ValueConverters.Forms,116
OKHOSTING.Cryptography,-1
OKHOSTING.Data,1040
OKHOSTING.Data.Net4.EntityFramework.NuGet,186
OKHOSTING.Data.Net4.OrmLite.NuGet,108
OKHOSTING.Net,-1
OKHOSTING.ORM,725
Vandelay.Fody,299
OKHOSTING.ORM.UI,607
OKHOSTING.Sql,556
OKHOSTING.Sql.MySql,399
OKHOSTING.Sql.Net4.PostgreSQL,117
OKHOSTING.Sql.Net4.Web.Services,125
OKHOSTING.Sql.SQLite,210
OKHOSTING.Sql.Web.Services.Client,69
OKHOSTING.Sql.Web.Services.Client.Nuget,-1
OKHOSTING.Sql.Xamarin.Android.MySql,-1
OKHOSTING.Sql.Xamarin.iOS.MySql,-1
OKHOSTING.UI,803
OKHOSTING.UI.CSS,286
OKHOSTING.UI.Net4.WebForms,458
OKHOSTING.UI.Net4.WinForms,290
VanillaTransformer,523
OKHOSTING.UI.Net4.WPF,265
OKHOSTING.UI.UWP,234
OKHOSTING.UI.Xamarin.Forms,268
VarAnalyzer,50
VarReplacer,214
Apollo13.DataAccessLayer,12998
Ollon.Extensions.Core,160
Ollon.VisualStudio.CodeGen,226
Ollon.VisualStudio.Extensibility,-1
OmegaEngine,1300
Seq.Client.Serilog,7754
OmegaGUI,1214
Appacitive,2447
Appacitive.Sdk,-1
Microsoft.AspNet.Merge,814
AppBrick.UILogic,640
One9.Extensions,411
OneBuild,2910
OneClickBuild,1684
OneClickTestCaseBindingTool,3429
Appccelerate.Development.ProductionCode,3867
AppConfigTransform,2604
AppConfigTransforms,1054
OneGet-Plugin,-1
OneGet-Provider,-1
OneTrueError,-1
AppDynamics.Configuration,217
AppDynamics.WindowsAzure.CloudServices,12917
OneTrueError.AspNet,-1
OneTrueError.aspnet.mvc5,-1
OneTrueError.Client,280
OneTrueError.Client.log4net,152
OneTrueError.WCF,-1
OneTrueError.WinForms,-1
AppForSharePoint16WebToolkit,266
AppForSharePoint16WebToolkit.de,270
AppForSharePoint16WebToolkit.es,267
AppForSharePoint16WebToolkit.fr,265
AppForSharePoint16WebToolkit.it,263
AppForSharePoint16WebToolkit.ja,259
AppForSharePoint16WebToolkit.ko,255
AppForSharePoint16WebToolkit.ru,81
AppForSharePoint16WebToolkit.zh-Hans,271
AppForSharePoint16WebToolkit.zh-Hant,259
AppForSharePointOnlineWebToolkit,21175
AppForSharePointOnlineWebToolkit.de,311
AppForSharePointOnlineWebToolkit.es,394
AppForSharePointOnlineWebToolkit.fr,404
AppForSharePointOnlineWebToolkit.it,404
AppForSharePointOnlineWebToolkit.ja,432
AppForSharePointOnlineWebToolkit.ko,293
AppForSharePointOnlineWebToolkit.ru,297
AppForSharePointOnlineWebToolkit.zh-Hans,396
AppForSharePointOnlineWebToolkit.zh-Hant,394
AppForSharePointWebToolkit,55214
AppForSharePointWebToolkit.cs,-1
AppForSharePointWebToolkit.de,1531
AppForSharePointWebToolkit.es,1653
AppForSharePointWebToolkit.fr,1563
AppForSharePointWebToolkit.it,1538
AppForSharePointWebToolkit.ja,1396
AppForSharePointWebToolkit.ko,1427
AppForSharePointWebToolkit.pl,-1
AppForSharePointWebToolkit.pt,-1
AppForSharePointWebToolkit.ru,1467
AppForSharePointWebToolkit.tr,-1
AppForSharePointWebToolkit.zh-Hans,1323
AppForSharePointWebToolkit.zh-Hant,1520
VCL.JS,17231
Microsoft.AspNet.Providers,599762
Microsoft.AspNet.Providers.LocalDb,1684217
Microsoft.AspNet.Providers.LocalDB,1684217
OnkarEightBall,-1
AppInix.Client,177
AppInternals.Agent.Cloud.Support,164
AppInternalsAgent,-1
Onus.Lib,-1
Ookii.CommandLine.Sample,1366
Ooze,251
Opc.UaFx.Advanced,781
Microsoft.AspNet.Scaffolding.Infrastructure,2469
Microsoft.AspNet.Scaffolding.WebForms,2531
OpcLabs.QuickOpc,66
Open-MVC,1601
OpenAccess.CodeFirst,9015
OpenBitly,1519
OpenCover,616236
CodePlanner,-1
CodePlanner.MVC3,-1
CodePlannerWebForms,687
Codeplex.Uploader.MsBuild,1118
CodeProfiler,-1
Codescape.Deployment,788
CodeSharper.PowerPointHelper.Nuget,518
OpenCvSharp-AnyCPU,40168
OpenCvSharp-WithoutDll,7855
OpenCvSharp-x64,-1
CodeSmith.Generator.CSLA,1608
CodeSmith.Generator.EntityFramework,1100
CodeSmith.Generator.EntityFramework.WebAPI,762
Codestellation.Synthesis,719
CodeStyleAnalyzer,59
CodeTiger.CodeAnalysis,288
codetitans-wp-about,1567
OpenCvSharp-x86,-1
CodeTorch.Config.Web.Forms,416
CodeTorch.Config.Web.Windows,340
OpenCVSharp,6225
OpenCvSharp3-AnyCPU,30151
OpenCvSharp3-WithoutDll,1589
CodeTorch.Web,3981
CodeTorch.Web.Dll,-1
Ventura.AspNet,168
HackerSprayCore,-1
CodicePlastico.Commands,-1
Codility.Api.Client,356
Veolia.Test.Framework,-1
AppPak,951
Vergosity.Framework,2416
HalClient.Net,5558
Version1-Automation-Grammar,378
AppSmarts.Windows.Javascript,1227
appstitch.aspnet,618
CodingConventionsCop,185
appstitch.LightSwitch,5180
CodingDojo,393
Hallmanac.ServiceLocator.Core,168
Hallmanac.ServiceLocator.Ninject,169
Hallmanac.ServiceLocator.Unity,167
AppUtils,208
AppUtilsNuGet,-1
VFPEntityFrameworkProvider,575
Appveyor,-1
AppVeyor.Deployment,865
VFPEntityFrameworkProvider2,494
CodingGuidelines,233
CodingIndustry.AutoNuget,-1
APS.Player,994
Coevery.Framework,1935
OpenRiaServices.Server,10399
CoeveryPrep,-1
OpenRiaServices.Signed.Server,1905
CognitivePlatform.SDK,-1
CoherentUINETControls,1232
OpenServers.Net,-1
Microsoft.AspNet.WebApi.HelpPage.Ex,6134
Microsoft.AspNet.WebApi.LocalizedHelpPage,260
Microsoft.AspNet.WebApi.MessageHandlers.Compression,62447
CoinCbc,372
Coinpayments.NET,548
CoinTree.Api,347
CoIoC,278
CollidR,1094
opensslkey,2522
ColorDesker,-1
OpenStackNetAnalyzers,286
OpenTKAnalyzer,230
OpenTKWithOpenAL,5123
HandlebarsPDF,86
ViewModeler,718
ViewModelKit.Fody,23
Views4Mvc,797
Colours.Ci.Umbraco,27
OpenWaves.EPiServer.Localization,833
OpenWaves.Templates.Errors,451
HandyDefinitions,340
OpenWeen.Core,1094
Arbor.X,3219
com.loidd.Parse.Android,44
Ophelostate.Core.dll,1342
Hangfire.Build,3954
Ophlan.Analyzers,185
Ops.Resource.Core.Azure.Windows,472
Ops.Resource.Core.HyperV.Image.Windows,17
Ops.Resource.Core.HyperV.Resource.Windows,19
Ops.Resource.Core.Lan.Windows,496
Ops.Tools.Consul.Powershell,180
com.ptrampert.LibVLCBind,1427
com.test.math,192
opsLib,270
Opswat.Common,-1
VioletTape.NotificationBar,527
ArcGISRuntimeWKT,169
Optimization.Framework,22316
com.ziti.marioneta,-1
COM6004._2PackFeed,158
Virgil.Net,-1
Optimization.Solver.GLPK,5099
Optimization.Solver.Sulum,8476
Comcast.Cs.Web,-1
VirtoCommerce.Module,430
OP_customized_script_smaple,47
HansKindberg-Build-Files,76
HansKindberg-Xml-Transformation-Build-Files,78
Oracle.DataAccess.x64.Installer,-1
Oracle.Rdb.EntityFramework,1889
VirtualFox.Game.Framework,35
VirtualFox.Library,36
VirtualObjects,1974
Arebis.AspNet.WebApi.JsClients.cs,1150
VirtualObjects.Scaffolders,608
Arebis.Web.Mvc.ElmahDashboard,723
Argotic,-1
Virtuosity,-1
Virtuosity.Fody,18869
CommandLineToolKit,525
CommandLineToolKitWithDemoCommandRouter,320
CommandLineToolKitWithDemoProgram,280
ArgumentContracts,1733
OrangeOnion.Domain,-1
OrangeOnion.Identity,-1
OrangeOnion.MVC,-1
CommentAnalyzer,232
CommerceServerContrib.CodeGeneration,971
CommerceServerContrib.Configuration,1225
CommerceServerContrib.CoreConfiguration,895
CommerceServerContrib.FoundationConfiguration,1145
OrangeOnion.Repository,-1
OrangeOnion.Scaffold,-1
OrangeOnion.Service,-1
OrangeOnion.ViewModel,-1
CommerceServerContrib.TwoTierConfiguration,1025
VisioCSharpSamples,1926
Common.Logging.Analyzer,58
VistoJS,964
VistoJS.Complete,974
Hasher,337
Visualize.Fody,6738
Ark.DelegateConstraint,640
VisualStudio.gitignore,2971
VisualTradingAPI,349
Arnolyzer,140
ARP.Client,694
ARP.Client.dll,228
ARP.SeleniumExtensions,-1
ARP.SeleniumExtensions.dll,-1
ARP.WebDriverExtension,1077
HashSharp,81
