NServiceBus.ActiveMQ,b727b6d8b9146925d02be42ef177c137_tools/install.ps1,4.0.0-unstable3205
NServiceBus.ActiveMQ,3c161f1e6d85b47b1d6954c6efb50ab0_tools/install.ps1,1.0.0-unstable3380
NServiceBus.AmazonSQS,0ceb7438c17c6da6dd3368fd45bd04ae_tools/init.ps1,1.2.0
NServiceBus.AmazonSQS,0ae144b204802f7ff25585a056cd3857_tools/install.ps1,1.2.0
NServiceBus.AmazonSQS,a916ff49bb91ffa452b8fb234fdb6218_tools/uninstall.ps1,1.2.0
Logiticks.Magic,00320e40b9a4a8d88f7984b40a1443bb_content/CodeTemplates/Scaffolders/Magic/Magic.ps1,1.0.0
Logiticks.Magic,5cc64f2d2364a64db2a47bfff6c0e0f3_content/CodeTemplates/Scaffolders/Magic/Magic.ps1,1.0.1
Logiticks.Magic,79ef58840c2a4641948741793069cf2b_content/CodeTemplates/Scaffolders/Magic/Magic.ps1,1.0.5
Glass.Basics,0ceb7438c17c6da6dd3368fd45bd04ae_tools/init.ps1,1.0.2
Glass.Basics,0ae144b204802f7ff25585a056cd3857_tools/install.ps1,1.0.2
Glass.Basics,a916ff49bb91ffa452b8fb234fdb6218_tools/uninstall.ps1,1.0.2
Glass.Design,0ceb7438c17c6da6dd3368fd45bd04ae_tools/init.ps1,1.2.0.1
Glass.Design,0ae144b204802f7ff25585a056cd3857_tools/install.ps1,1.2.0.1
Glass.Design,a916ff49bb91ffa452b8fb234fdb6218_tools/uninstall.ps1,1.2.0.1
LogMagic,d949133db349435f11c45b9c6e0c1baf_tools/install.ps1,1.0.11
LogMagic,cbd458db03820d406eb13d01f1a63a7b_tools/install.ps1,2.0.0.240
ThirdWatch,e060aeb256718d454df7a0dacbc6aee5_tools/init.ps1,1.0.0
42n-test-pkg-gj,0ceb7438c17c6da6dd3368fd45bd04ae_tools/init.ps1,1.0.0
42n-test-pkg-gj,0ae144b204802f7ff25585a056cd3857_tools/install.ps1,1.0.0
42n-test-pkg-gj,a916ff49bb91ffa452b8fb234fdb6218_tools/uninstall.ps1,1.0.0
ThisIsBugCore,ec6568d14252a590ca933f7a51fb32d1_tools/init.ps1,1.0.0.21
ThisIsBugCore,24fe8465c268e20b403d099f1f250396_tools/init.ps1,1.0.0.2
ThisIsBugCore,ec55796d5ff9837b049c3fb20cc291df_tools/init.ps1,1.0.0.22
ThisIsBugCore,ec55796d5ff9837b049c3fb20cc291df_tools/install.ps1,1.0.0.24
ThisIsBugCore,5ebcd0bc48eb9264e04d292a0a2eff6b_tools/init.ps1,1.0.0.3
ThisIsBugCore,dd59a8c86e07f15955dbd950fde3ad61_tools/init.ps1,1.0.0.4
ThisIsBugCore,2ec31615cf09ad3f9339a5044bf8beb9_tools/init.ps1,1.0.0.5
ThisIsBugWin,f35e1e673537b85a4d55dd1056ab6968_tools/init.ps1,1.0.0.21
ThisIsBugWin,1b1341bba4c1897323a99deeff0ddec9_tools/init.ps1,1.0.0.16
ThisIsBugWin,ee5b8f6aeb3e64a1b02adb38deb3c35b_tools/init.ps1,1.0.0.22
ThisIsBugWin,ee5b8f6aeb3e64a1b02adb38deb3c35b_tools/install.ps1,1.0.0.24
ThisIsBugWpf,3c17f59925357bf8b3937fd60c8c122a_tools/init.ps1,1.0.0.15
ThisIsBugWpf,8f8b0919df264650b0bcb83fcf46755f_tools/init.ps1,1.0.0.16
ThisIsBugWpf,a6e55904eecd9f314c6db4fca69f321a_tools/init.ps1,1.0.0.21
ThisIsBugWpf,1e0f0519c5063ebcc844cdd2eb2fa883_tools/init.ps1,1.0.0.22
ThisIsBugWpf,1e0f0519c5063ebcc844cdd2eb2fa883_tools/install.ps1,1.0.0.24
ThisIsJustATest,c97f15d5ccefc789dd7421a5745f4923_NuGetPackageScript.ps1,1.0.0
5.0.0.0,ec33bf892561e8777812b91ac783067c_packages/jQuery.2.1.1/Tools/common.ps1,5.0.0
5.0.0.0,3fa3f7e1204ed4ccc346d81d9b84ab74_packages/jQuery.2.1.1/Tools/install.ps1,5.0.0
5.0.0.0,87038de71975d394e305c8f3fdea8bb6_packages/jQuery.2.1.1/Tools/uninstall.ps1,5.0.0
ThomsonReuters.Udap.Ipc.Signed,e8936d9845696365e4f50b537c6291a5_Tools/install.ps1,2.0.0
ThomsonReuters.Udap.Ipc.Signed,422b2a3377ee1eac09539ed684b2371e_Tools/install.ps1,2.4.1
ThomsonReuters.Udap.Ipc.Signed,8dfe22d576854a717518799dea0c8d3f_Tools/uninstall.ps1,2.9.0
ThomsonReuters.Udap.Ipc.Signed,ff30be7abee81f5e666cb7914ae83f10_Tools/install.ps1,2.7.0
ThomsonReuters.Udap.Ipc.Signed,43bbd4e47cc83c8b54be3c10278324e6_Tools/install.ps1,2.9.0
51Degrees.mobi-core,24a2cc7e310dc635bc566ee03ce4ce89_tools/install.ps1,3.2.11.2
ThomsonReuters.Udap.Ipc.Signed.x64,43bbd4e47cc83c8b54be3c10278324e6_Tools/install.ps1,2.9.0
ThomsonReuters.Udap.Ipc.Signed.x64,8dfe22d576854a717518799dea0c8d3f_Tools/uninstall.ps1,2.9.0
Thorin.Extensions,0ceb7438c17c6da6dd3368fd45bd04ae_tools/init.ps1,1.0.0
Thorin.Extensions,0ae144b204802f7ff25585a056cd3857_tools/install.ps1,1.0.0
Thorin.Extensions,a916ff49bb91ffa452b8fb234fdb6218_tools/uninstall.ps1,1.0.0
NServiceBus.Autofac,b727b6d8b9146925d02be42ef177c137_tools/install.ps1,4.1.0-unstable3292
NServiceBus.Autofac,3c161f1e6d85b47b1d6954c6efb50ab0_tools/install.ps1,5.0.0-beta0003
51Degrees.mobi-WebMatrix,670c3b485354d9b2024e0687e7c7cb09_tools/install.ps1,3.2.10.3-beta
51Degrees.mobi-WebMatrix,5e02b10da9c36ca5557ecb19fe6f4f71_tools/install.ps1,3.2.3.2
51Degrees.mobi-WebMatrix,ecb76fb44404325cba90e7eb2eb62b2c_tools/install.ps1,3.2.4.4
51Degrees.mobi-WebMatrix,11258133ec5a047fadbf48da82364390_tools/install.ps1,3.2.5.6
51Degrees.mobi-WebMatrix,20b5e946c1796e53d60bce01a114573e_tools/install.ps1,3.2.6-beta
51Degrees.mobi-WebMatrix,343d16a75377625c986accd3a8209067_tools/install.ps1,3.2.7.4
51Degrees.mobi-WebMatrix,747fc4d12ba8b7c965e945b9cc89b52a_tools/install.ps1,3.2.8.1
51Degrees.mobi-WebMatrix,1351a1eec5b9833ee1cc2559ded804a8_tools/install.ps1,3.2.9.1
Glass.Mapper.Sc,569ca1a19730d5bb584b036630eb7709_tools/install.ps1,4.0.4.53
Glass.Mapper.Sc,b24a5f316d9e9d9588e8fd2a3c262b6a_tools/uninstall.ps1,4.1.2.67
Glass.Mapper.Sc,19bddf003afe015051cc65a3f384ffbc_tools/install.ps1,4.1.2.67
Glass.Mapper.Sc.Core,19bddf003afe015051cc65a3f384ffbc_tools/install.ps1,4.2.0.184
Glass.Mapper.Sc.Core,b24a5f316d9e9d9588e8fd2a3c262b6a_tools/uninstall.ps1,4.2.0.184
51Degrees.mobi,670c3b485354d9b2024e0687e7c7cb09_tools/install.ps1,3.2.10.3-beta
51Degrees.mobi,d4daa1c5a15639bad67cdac98afb6ce4_tools/install.ps1,3.2.2.7-beta1
51Degrees.mobi,0484999deff578dab0140346651e4aac_tools/install.ps1,3.2.2.7-beta2
51Degrees.mobi,18478494133031f14c597f74a93f7624_tools/install.ps1,3.2.2.9-beta1
51Degrees.mobi,4c664bbd316f13cc55d55dca1d98163f_tools/install.ps1,3.2.3.1-beta4
51Degrees.mobi,2347999526e7c2e7549a3c584e37cb2f_tools/install.ps1,3.2.3.1-beta5
51Degrees.mobi,5e02b10da9c36ca5557ecb19fe6f4f71_tools/install.ps1,3.2.3.2
51Degrees.mobi,ecb76fb44404325cba90e7eb2eb62b2c_tools/install.ps1,3.2.4.4
51Degrees.mobi,11258133ec5a047fadbf48da82364390_tools/install.ps1,3.2.5.6
51Degrees.mobi,20b5e946c1796e53d60bce01a114573e_tools/install.ps1,3.2.6-beta
51Degrees.mobi,343d16a75377625c986accd3a8209067_tools/install.ps1,3.2.7.4
51Degrees.mobi,747fc4d12ba8b7c965e945b9cc89b52a_tools/install.ps1,3.2.8.1
51Degrees.mobi,1351a1eec5b9833ee1cc2559ded804a8_tools/install.ps1,3.2.9.1
